tconst,titleType,originalTitle,isAdult,startYear,genres,averageRating,numVotes,description
tt0070795,movie,A Thief in the Night,0,1972,"Drama,Fantasy,Horror",4.6,969,newcomer posh girls boarding school discovers two senior
tt1845804,movie,In the Family,0,2011,"Drama,Romance",7.1,969,history first victim modern artillery moving agony amidst
tt0077912,movie,Mardi Gras Massacre,0,1978,Horror,3.9,969,actor holds burglar hostage new years eve girlfriend
tt0455577,movie,Kame wa igai to hayaku oyogu,0,2005,Comedy,6.5,969,week lives group models photographers agents reporters publicists
tt1913178,movie,The Crown and the Dragon,0,2013,"Adventure,Fantasy",3.8,969,three female friends behave badly
tt5347122,movie,A Young Man with High Potential,0,2018,"Drama,Horror,Thriller",5.5,969,familys move suburbs sullen yearold girl wanders world
tt0065193,movie,"Vtáckovia, siroty a blázni",0,1969,"Comedy,Drama,Fantasy",7.1,969,group thirtysomethings problems fidelity gets opportunity turn back
tt0061387,movie,Battle Beneath the Earth,0,1967,"Sci-Fi,Thriller",4.5,969,young music journalists dark memories awakened goes interview
tt0065788,movie,Goin' Down the Road,0,1970,Drama,7.3,969,french countryside farmer jojo illtempered wife lulu hate
tt0404225,movie,Max Havoc: Curse of the Dragon,0,2004,Action,3.4,968,marines two us world war ii assigned protect
tt0093424,movie,Lionheart,0,1987,"Adventure,Drama",5.1,968,new mother child move motherinlaws dark old mansion
tt1351734,movie,Ander,0,2009,"Drama,Romance",7.2,968,three friends begin dangerous threeway relationship spirals control
tt4942270,movie,Alle for tre,0,2017,"Comedy,Crime",5.1,968,two mexico teenage boys attractive older woman embark
tt0080066,movie,Up from the Depths,0,1979,"Action,Adventure,Comedy",3.3,968,cyrus kriticos rich collector unique things dies leaves
tt2321501,movie,Saturday Morning Massacre,0,2012,Horror,4.3,968,madhava asylum servant hemas father although love societal
tt0070393,movie,Milano trema: la polizia vuole giustizia,0,1973,"Crime,Drama,Thriller",6.5,968,parents abandoned grand canyon joe dirt tells story
tt3959690,movie,Raiders of the Lost Shark,0,2015,"Action,Adventure,Comedy",1.7,968,village bullies attempt acquire lucrative land engineer advantageous
tt0118542,movie,9 millimeter,0,1997,"Crime,Drama",3.1,968,horrific car accident connects three stories involving characters
tt0086967,movie,Biohazard,0,1985,"Horror,Sci-Fi",3.6,968,raju restaurant owner new zealand falls love swapna
tt0949524,movie,Faryad moorcheha,0,2006,"Adventure,Drama",6.1,968,based underground comic book tibetan monk becomes mentor
tt2062714,movie,Wymyk,0,2011,"Action,Drama",6.7,967,vicky prem businessman loves younger brother spends time
tt0756206,movie,Container,0,2006,Drama,4.9,967,story young unemployed youth instead despairing uses skills
tt1077274,movie,Cheon-nyeon-yeo-woo-yeo-woo-bi,0,2007,"Animation,Fantasy",6.8,967,famous comedy selfproclaimed detective james pond tries find
tt0461323,movie,Pyare Mohan,0,2006,"Action,Comedy,Drama",3.4,967,calcutta man searches son kidnapped fatherinlaw
tt0062414,movie,Ulysses,0,1967,Drama,6.5,967,mongryong chunhyang father marries beautiful without telling governor
tt2088871,movie,Kaappari,0,2013,"Comedy,Crime,Drama",5.5,967,young man falsely imprisoned jealous friend escapes uses
tt0244094,movie,Never Again,0,2001,"Comedy,Romance",6.2,967,group young adults attend allnight rave discover trap
tt5647758,movie,ABCs of Death 2.5,0,2016,"Comedy,Horror",4.7,967,four lifelong friends bryan matt corey road trip
tt1323019,movie,Zayy el-Nahardah,0,2008,"Drama,Fantasy,Mystery",7.0,967,coup september movie settling military storm fascist broke
tt4580112,movie,Mannenharten 2,0,2015,"Comedy,Romance",5.7,967,night lights flicker warm august amidst vacant athens
tt0374660,movie,Footpath,0,2003,"Action,Crime,Drama",5.4,967,rajaram unemployed easygoing person takes revenge elder brothers
tt1127886,movie,Here,0,2011,"Drama,Romance",5.8,967,arrogant daughter rich industrialist decides marry factory employee
tt1869309,movie,Black Pond,0,2011,"Comedy,Drama,Thriller",5.8,967,protective caring brother overcomes plethora challenges unite family
tt7856166,movie,Sailaja Reddy Alludu,0,2018,"Action,Comedy,Drama",5.1,967,veerabhadraiah feudal lord presides village lends money venkateswarlu
tt6288650,movie,Jiao zhu zhuan,0,2017,"Action,Adventure,Comedy",5.5,966,chiranjeevi get back treasures hidden father fighting bad
tt0062443,movie,The Viking Queen,0,1967,Adventure,5.1,966,clothing designer fights keep jewishitalian family together brother
tt0094827,movie,Call Me,0,1988,"Drama,Thriller",5.3,966,beautiful tanya returns small mining town supposedly working
tt0825241,movie,Daratt,0,2006,Drama,6.9,966,leadership smalltime bank robber british inmates hatch plan
tt3008034,movie,Four Sisters and a Wedding,0,2013,"Comedy,Drama",7.2,965,following may civil unrest france deafmute con artist
tt0280641,movie,Engel & Joe,0,2001,"Drama,Romance",6.4,965,young man joins team experimented doortodoor salesmen teach
tt0971162,movie,Cú và chim se se,0,2007,Drama,7.4,965,girl dreams becoming ballerina struggling divorce kooky parents
tt1877797,movie,The Knot,0,2012,"Comedy,Romance",4.4,965,rani prabhavati lives wealthy lifestyle india dad mom
tt0382382,movie,Things to Do Before You're 30,0,2005,"Comedy,Drama,Romance",5.6,965,itinerant kurdish teachers carrying blackboards backs look students
tt0483586,movie,Chasing 3000,0,2010,"Family,Sport",6.3,965,attracted also frightened sexuality teenage girl undergoes brief
tt0059298,movie,I'll Take Sweden,0,1965,Comedy,5.2,965,murder exwife dr sam dennis charney rutger hauer
tt0489212,movie,The Living Wake,0,2007,Comedy,6.0,965,man wrongfully dies time reincarnated body lookalike
tt10121762,movie,Uriyadi 2,0,2019,"Action,Thriller",7.0,964,tom speedman dans marsden onenight stand turns intense
tt0061017,movie,Spur der Steine,0,1966,"Comedy,Drama,Romance",7.4,964,teen summerly adventures sybilla falls love middleaged father
tt0070599,movie,A Reflection of Fear,0,1972,"Crime,Drama,Horror",5.8,964,young man challenges traditional customs standing father woman
tt0272036,movie,Deep Freeze,0,2001,"Action,Adventure,Comedy",2.8,964,james bond sent investigate connection north korean terrorist
tt0232098,movie,BattleQueen 2020,0,2001,"Action,Sci-Fi",3.2,964,comedy mistaken identities hitman sees everything terms movies
tt0266288,movie,Azhakiya Ravanan,0,1996,"Comedy,Drama",7.4,964,ad viktor vogel gets huge career boost sneaks
tt0092969,movie,Enemy Territory,0,1987,"Action,Crime,Drama",6.2,964,alexander dumas novel updated eastern influence dartagnan attempts
tt0818110,movie,"Inju, la bête dans l'ombre",0,2008,"Mystery,Thriller",5.5,964,narrowly escaping bizarre accident troubled teenager plagued visions
tt0283693,movie,Zeroka no onna: Akai wappa,0,1974,"Action,Crime,Drama",6.6,964,exoffice worker becomes ventriloquist leading date unemployment counselor
tt0810415,movie,Love Com,0,2006,"Comedy,Romance",6.2,964,left behind circus camel wanders house simple middleaged
tt3830998,movie,Lupin the IIIrd: Jigen Daisuke no Bohyô,0,2014,"Action,Animation,Crime",7.2,964,waning months world war ii man wife mistakenly
tt3498590,movie,Going to America,0,2014,"Comedy,Drama",4.3,963,hari krishnan criminal lawyer duo investigate murder guptan
tt0063801,movie,Where Were You When the Lights Went Out?,0,1968,Comedy,5.8,963,arrest woman takes law hands police ignore pleas
tt0126449,movie,Atunci i-am condamnat pe toti la moarte,0,1972,"Drama,War",8.0,963,son julie dying cancer relationship falling apart flees
tt0101583,movie,Ranma ½: Chûgoku Nekonron daikessen! Okite yaburi no gekitô hen,0,1991,"Animation,Comedy,Fantasy",7.0,963,kumar man akshay searches missing brother inder also
tt0950500,movie,Pen choo kab pee,0,2006,"Horror,Mystery,Romance",6.8,963,true story controversial leader independent congo patrice lumumba
tt0171343,movie,Giorgobistve,0,1966,"Drama,Romance",7.7,963,headstrong chef takes charge equally stubborn yearold niece
tt9668594,movie,Aidiyet,0,2019,"Crime,Drama,Romance",5.7,963,contract killer unexperienced protg way find next victim
tt0112504,movie,Bikini Drive-In,0,1995,Comedy,4.4,963,journalist illegally jailed exposing two corrupt politicians exacts
tt0379576,movie,Vaiburêta,0,2003,Drama,6.9,963,journalist sasikala sets meet ravi varma murder convict
tt10864024,movie,Disco,0,2019,Drama,5.2,963,michael family buy farm coveted rich man makes
tt4700190,movie,Wish for Christmas,0,2016,"Drama,Family",4.9,962,germany country divided two parts nele coming westgermany
tt5761986,movie,The Orchard,0,2020,"Crime,Horror,Thriller",3.4,962,young polynesian prince recognizes captain french army savior
tt6712374,movie,Kamerdyner,0,2018,"Drama,History,Romance",6.2,962,two teenage boys anything get money buy season
tt0316763,movie,Thunderstruck,0,2004,"Comedy,Drama,Music",6.2,962,two friends live happily misunderstandings arise
tt0379063,movie,Zmruz oczy,0,2002,"Comedy,Drama",6.6,962,big thing violent sport pretty serious consequences like
tt7403570,movie,Dva khvosta,0,2018,"Adventure,Animation,Comedy",4.3,962,love two young people czech province danger rumour
tt9233612,movie,Es gilt das gesprochene Wort,0,2019,"Drama,Romance",7.0,962,mother putturumees mentally challenged man lives small village
tt0338418,movie,"Se til venstre, der er en svensker",0,2003,"Comedy,Drama,Romance",5.9,961,battlefields hungary three bulgarian soldiers reserve fight liberation
tt2735292,movie,L.A. Slasher,0,2015,"Comedy,Crime,Drama",3.2,961,hedgehogs group youngsters trying gain control empty space
tt0882771,movie,Förortsungar,0,2006,"Comedy,Drama,Family",4.9,961,life cuban poet novelist reinaldo arenas
tt0108256,movie,Suraj Ka Satvan Ghoda,0,1992,"Drama,Romance",8.0,961,mark elevators new yorks story millennium building start
tt0082457,movie,Going Ape!,0,1981,"Comedy,Crime,Family",4.0,961,one eight people trapped island plane abandons find
tt0475241,movie,Khadak,0,2006,"Drama,Romance",6.9,961,web intrigue conspiracy lies beneath euphoria us put
tt0067681,movie,La route de Salina,0,1970,Drama,6.7,960,stuntman hitman sent kill veteran hollywood falls love
tt1979309,movie,ReGOREgitated Sacrifice,0,2008,Horror,3.3,960,basketball star booted nba oncourt antics go far
tt8514696,movie,Nova Lituania,0,2019,"Drama,History",6.6,960,jessica eldest daughter coal minerturnedfarmer fling halfbrother carl
tt3479624,movie,Kartellet,0,2014,"Crime,Drama",6.2,960,two con artists try swindle stamp collector selling
tt3815430,movie,Awaiting,0,2015,"Drama,Horror,Thriller",4.8,960,consists five phases mans life committed suicide end
tt0811159,movie,Die Wilden Kerle 4,0,2007,"Comedy,Family,Sport",3.6,960,mia thermopolis found heir apparent throne genovia friends
tt5636222,movie,Cherchez la femme,0,2017,"Comedy,Romance",6.1,960,mobster crime soap opera russian retiring business new
tt0095606,movie,Le maître de musique,0,1988,"Drama,Music",7.1,960,musical retromovie czech republic story starcrossed lovers student
tt0294280,movie,Red Shadow: Akakage,0,2001,"Action,Adventure,Comedy",5.6,960,five vermont state troopers avid pranksters knack screwing
tt0427219,movie,Erkan & Stefan in Der Tod kommt krass,0,2005,Comedy,4.4,960,la de tres en pelcula cuenta historia amigos
tt5089068,movie,Luna,0,2017,Thriller,5.4,960,badal rana bobby deol victim riots brought terrorist
tt0064232,movie,Le diable par la queue,0,1969,Comedy,6.7,960,parents family badri pawan kalyan ad agency director
tt3471472,movie,Maharaja Gemunu,0,2015,"Action,Adventure,History",8.0,960,nath sapna lost parents early age lives three
tt0132377,movie,Olsen-banden og Dynamitt-Harry går amok,0,1973,"Comedy,Crime,Family",6.5,960,brothers old find danish teen visit grandpa fishing
tt0097784,movie,Love Love Love,0,1989,"Drama,Romance",4.8,959,argentinas peso craters ariel young man buenos aires
tt7738594,movie,Naachiyar,0,2018,"Action,Drama,Thriller",6.8,959,fizas brother aman disappears riots mumbai fiza tired
tt10709742,movie,Die Hochzeit,0,2020,Comedy,3.7,959,norwegian mockdocumentary following trials tribulations boyband boyzvoice fans
tt0082888,movie,Patrimonio nacional,0,1981,Comedy,7.0,959,love pawan casanova spoiled brat tries woo sirisha
tt9555284,movie,Bekar Bekir,0,2017,Comedy,2.2,959,clara hans leftwing terrorists sought police almost fifteen
tt1431223,movie,Bist,0,2009,Drama,6.5,959,six people invited remote island famous horror author
tt0075347,movie,Treasure of Matecumbe,0,1976,"Adventure,Drama,Family",6.1,959,julietta returns berlin dilemma hand meets max befriended
tt0281680,movie,"The Bread, My Sweet",0,2001,"Drama,Romance",6.5,959,happens get gift god financial windfall many years
tt2390283,movie,Midnight Sun,0,2014,"Adventure,Drama,Family",6.1,959,story young journalist journeys iceland find missing fianc
tt3085500,movie,Ninja Apocalypse,0,2014,"Action,Fantasy,Horror",3.2,959,romantically inclined couple decide get know letters without
tt0091561,movie,Blood Theatre,0,1984,"Comedy,Horror",2.9,959,social planned gathering held commemorate divakar barve award
tt0161849,movie,Paradiso infernale,0,1988,"Action,Adventure,Crime",3.9,958,hilarious adventures two best friends apachi indian chief
tt0118525,movie,...Aur Pyaar Ho Gaya,0,1997,"Comedy,Drama,Musical",4.6,958,kerkheim last three weeks school life begun abitur
tt1618450,movie,Winx Club 3D: Magica avventura,0,2010,Animation,6.2,958,ganesh loves sandhya obsessively interested relentless pursuit leads
tt0095305,movie,High Tide,0,1987,Drama,7.1,958,helps artist painter recently moved neighborhood neighbor retired
tt0096466,movie,The Wrong Guys,0,1988,Comedy,5.1,958,cant balu pawan kalyan falls love girl first
tt0091200,movie,Bal na vodi,0,1985,"Drama,Romance",7.7,958,adaptation robert lewis stevenson adventure classic young boy
tt0084869,movie,Violenza in un carcere femminile,0,1982,"Action,Crime,Drama",4.6,958,two friends young woman experience odds ends first
tt1247685,movie,Papírkutyák,0,2009,"Comedy,Crime",5.9,958,raj malhotra singh puri best friends lk turn
tt0791150,movie,Soñar no cuesta nada,0,2006,"Comedy,Drama",6.4,958,year count dracula decides leave transylvania cannot take
tt3401392,movie,Xian yi ren X de xian shen,0,2017,"Crime,Thriller",6.2,958,female teenager witnesses murder desolate high density housing
tt5233510,movie,Auf Einmal,0,2016,"Drama,Mystery",6.4,958,feature film directing debut
tt0083560,movie,Angel,0,1982,"Drama,Music",6.3,958,biography sports legend
tt1773552,movie,Lotoman,0,2011,Comedy,6.8,958,scientist recovers powerful weapon created inventor nicola tesla
tt1441259,movie,Diagnosis: Death,0,2009,"Comedy,Horror,Mystery",4.7,958,epic tale two generations men wealthy finnish family
tt0095716,movie,Necromancer,0,1988,Horror,4.4,958,transgender punkrock girl east berlin tours us band
tt0283915,movie,Bear's Kiss,0,2002,"Drama,Fantasy,Romance",5.9,957,past serious accident girl hospitalized forgets stops worrying
tt0059637,movie,Rat Pfink a Boo Boo,0,1966,"Action,Comedy,Thriller",4.3,957,without five young men job spend time together
tt0070578,movie,The Pyx,0,1973,"Crime,Drama,Mystery",5.4,957,film esoteric fantasy girl passion celestial lover keeps
tt0155068,movie,Punnagai Mannan,0,1986,"Comedy,Drama,Romance",7.8,957,episodic study feelings six stories intertwine one saturday
tt0094070,movie,Summer Camp Nightmare,0,1986,"Drama,Horror,Thriller",5.3,957,deputy superintendent police achuthankutty tries solve mystery film
tt6082614,movie,Tiger Girl,0,2017,"Action,Crime,Drama",5.5,957,jussi career criminal gets doublecrossed girlfriend robbing jewelry
tt1828968,movie,Don Peyote,0,2014,"Comedy,Drama",3.5,957,man old spends life solitude awaiting grandson come
tt2910342,movie,Dakota's Summer,0,2014,"Drama,Family",5.6,957,man falls love new neighbor finds family life
tt0110675,movie,No Contest,0,1995,"Action,Crime,Drama",4.6,957,life irwin goodman finnish singer
